Q-10001
-0.09740062,0.1869802,3.063869
-0.09997768,0.2491428,3.116035
-0.1174729,0.6020618,3.112744
-0.08177894,0.786685,3.089582
-0.2836688,0.5072858,3.102203
-0.4411489,0.3848211,3.199127
-0.3653747,0.2086408,3.095519
-0.3401166,0.149914,3.065379
0.07194939,0.4721569,3.09516
0.100746,0.2163166,3.128294
0.1177257,-0.002765168,3.1026
0.1205263,-0.07164278,3.097687
-0.1740079,0.1099042,3.043216
-0.2461751,-0.4087571,3.033192
-0.3061486,-0.7777944,3.070293
-0.3425837,-0.8452485,3.053703
-0.01541353,0.1050279,3.061509
0.01981809,-0.4002669,3.034378
0.04632163,-0.7840551,3.062593
0.04503017,-0.8553214,3.029848
-0.2696994,0.1963966,3.045145
-0.2778506,0.2583594,3.097917
-0.2829441,0.6089725,3.088403
-0.2484062,0.7963359,3.058734
-0.4560469,0.5112338,3.067634
-0.6270893,0.4083207,3.16444
-0.5453447,0.2328494,3.078175
-0.5180965,0.174359,3.053837
-0.110135,0.4862849,3.105734
-0.07966706,0.2417362,3.127594
-0.06454561,0.001787325,3.075729
-0.05315723,-0.06444907,3.058854
-0.3434998,0.1192575,3.014501
-0.3559464,-0.4249026,3.02583
-0.3286886,-0.8000308,3.058713
-0.3669699,-0.8722535,3.050808
-0.190189,0.1142148,3.054044
-0.1898314,-0.4322346,3.011982
-0.1922796,-0.7952467,3.011425
-0.1740263,-0.8582864,2.96206
-0.1237017,0.1945933,2.875451
-0.1247348,0.2575382,2.927358
-0.1189334,0.6054247,2.909247
-0.08059071,0.7937098,2.885906
-0.2969217,0.5194948,2.900352
-0.4820783,0.4163038,3.011269
-0.4022849,0.2431857,2.897033
-0.385041,0.1905402,2.856102
0.05521454,0.4697805,2.907176
0.07422476,0.2311418,2.935718
0.07314638,0.007300989,2.910185
0.08428715,-0.060669,2.909709
-0.2034213,0.1188597,2.853404
-0.2272958,-0.4282459,2.870985
-0.2125182,-0.8129284,2.91489
-0.1778695,-0.8776901,2.878116
-0.04522927,0.1097275,2.877906
-0.08461018,-0.4211848,2.887725
-0.1299124,-0.8170538,2.923924
-0.2143387,-0.8632935,2.892759
0.184152,0.1844868,2.826727
0.1870566,0.2478442,2.876316
0.1944257,0.5955516,2.859644
0.2250832,0.7917472,2.848279
0.01730245,0.5128715,2.865091
-0.1587467,0.4128166,2.973194
-0.08098424,0.2222625,2.862478
-0.08727281,0.1725552,2.813043
0.3653963,0.4608953,2.850516
0.397618,0.2282986,2.887864
0.3944983,0.01885669,2.856913
0.3976042,-0.05051712,2.837164
0.1028214,0.1099403,2.814847
0.09233666,-0.4261474,2.819513
0.1039495,-0.8138636,2.860978
0.1486543,-0.8835036,2.852954
0.261372,0.1013855,2.820235
0.2246896,-0.4273606,2.833002
0.1798649,-0.8176032,2.86762
0.1704741,-0.8688079,2.78481
0.09334163,0.1878194,2.654989
0.09680164,0.2519448,2.703793
0.1083971,0.6036471,2.687574
0.1292796,0.791019,2.677102
-0.07818646,0.5114402,2.697343
-0.2468586,0.4081093,2.787144
-0.175005,0.2258615,2.671453
-0.1510538,0.1651123,2.637329
0.2741883,0.4685794,2.683658
0.3094594,0.2304289,2.724077
0.3072508,0.002212361,2.680779
0.3226097,-0.06403236,2.665046
0.01104637,0.1127149,2.644077
0.002715532,-0.4318744,2.662941
0.02595473,-0.8171176,2.688459
0.02727835,-0.8674466,2.604435
0.1707191,0.1049796,2.648093
0.1495481,-0.42755,2.6584
0.1116177,-0.8221654,2.685574
0.04396785,-0.8679861,2.669568
