J-01010
-0.08903743,0.1878472,3.392884
-0.08856281,0.2414126,3.455958
-0.08741993,0.5911808,3.49017
-0.0738609,0.768777,3.494806
-0.2561165,0.4668625,3.441953
-0.330343,0.2074865,3.445876
-0.3430851,-0.01909444,3.398909
-0.3487726,-0.1123293,3.376108
0.07364661,0.5425575,3.461707
0.1427029,0.7474689,3.367136
0.148895,0.9549329,3.262647
0.1466865,1.025705,3.256556
-0.1605745,0.109274,3.368643
-0.2740774,-0.4258214,3.436644
-0.3861396,-0.7782395,3.49906
-0.4410493,-0.8266364,3.449759
-0.01842011,0.1188802,3.375994
0.04224143,-0.4033581,3.399056
0.05320772,-0.7849271,3.393895
0.05500181,-0.8320218,3.301386
0.101913,0.1865618,3.42613
0.1085443,0.240406,3.485627
0.1078621,0.5752185,3.500685
0.1129314,0.7499163,3.48359
-0.07969099,0.4561312,3.506712
-0.1358379,0.1918041,3.514692
-0.1593387,-0.02015858,3.426855
-0.152064,-0.09404323,3.398057
0.2538414,0.5392129,3.489134
0.3210272,0.7454014,3.38602
0.3449802,0.9590971,3.312913
0.3529645,1.030329,3.293153
0.02826758,0.1026275,3.415256
-0.08550682,-0.4274993,3.467972
-0.2223107,-0.7780688,3.54281
-0.278126,-0.8438095,3.528251
0.1713849,0.1184371,3.40378
0.2693222,-0.3780808,3.415676
0.323266,-0.7462543,3.428166
0.3234891,-0.7981358,3.33931
0.06981844,0.1942692,2.932851
0.07581653,0.2496504,2.992139
0.0718232,0.5946389,3.008352
0.07861674,0.7670202,2.994647
-0.1181109,0.4634941,3.003586
-0.1831699,0.2091823,3.017801
-0.1977042,-0.008265838,2.950298
-0.1949819,-0.09203219,2.924836
0.2080203,0.5657359,2.99193
0.2782301,0.8077176,2.914567
0.2876664,1.053706,2.861897
0.2870179,1.126682,2.86115
-0.002636421,0.1088052,2.921585
-0.1315961,-0.4443296,2.993747
-0.2580054,-0.7712611,3.051892
-0.304727,-0.8427603,3.032279
0.1408271,0.129714,2.911024
0.2232867,-0.3901246,2.942738
0.271319,-0.7741212,2.981414
0.2806767,-0.8550799,2.949198
-0.207085,0.1637994,2.965074
-0.2055625,0.2201995,3.026158
-0.2047322,0.5706801,3.045035
-0.1852727,0.744222,3.032599
-0.4019216,0.4424818,3.024982
-0.4729612,0.1560338,3.073372
-0.4912277,-0.06482231,2.99903
-0.4907469,-0.1307302,2.980428
-0.03995417,0.5280933,3.038531
0.05985737,0.740283,2.91208
0.1194113,1.036877,2.861836
0.1173191,1.104275,2.873803
-0.279907,0.08277097,2.937617
-0.4373329,-0.4425969,3.031855
-0.5632463,-0.7636959,3.09107
-0.661503,-0.7919268,3.072716
-0.1365767,0.0911509,2.95796
-0.0351586,-0.4085962,2.970686
0.06539252,-0.7674636,2.961464
0.08604754,-0.8389989,2.920133
-0.2299797,0.1616578,2.939757
-0.2322108,0.212245,3.007323
-0.2323756,0.5668215,3.065166
-0.228397,0.7494396,3.071009
-0.4040246,0.420186,3.014732
-0.4964171,0.1664659,3.054972
-0.5197198,-0.06246896,2.975328
-0.5273936,-0.1264832,2.953157
-0.07910603,0.523985,3.061823
0.03114369,0.8034638,2.96803
0.07913588,1.069109,2.970225
0.08459618,1.136407,2.979686
-0.2971124,0.08052604,2.901583
-0.4500642,-0.4387637,2.988338
-0.573383,-0.7634023,3.078691
-0.6238043,-0.8295156,3.068233
-0.1616165,0.09331574,2.926949
-0.04955188,-0.4148845,2.931308
0.05994384,-0.7681489,2.948395
0.08232625,-0.8402876,2.914376
