Y-11001
-0.07588334,0.2124006,3.283254
-0.07031416,0.271939,3.338228
-0.05435602,0.6141186,3.329725
-0.003672033,0.774067,3.304161
-0.2295081,0.5632807,3.333297
-0.4368055,0.7406659,3.343827
-0.6405592,0.9303243,3.367444
-0.6943336,0.9843788,3.342987
0.1120562,0.4913478,3.307694
0.2716252,0.3380598,3.38407
0.4500781,0.1875837,3.401239
0.5166881,0.1435451,3.407193
-0.1563175,0.1421691,3.27115
-0.1870221,-0.3978315,3.306563
-0.1962686,-0.7749113,3.363914
-0.2014669,-0.8568802,3.321222
-0.003824749,0.1260386,3.27168
0.05659203,-0.4000817,3.294011
0.1040952,-0.7714594,3.332875
0.1020106,-0.8548616,3.292773
-0.2226,0.2156113,3.157063
-0.2235221,0.2752248,3.213901
-0.2156276,0.6234627,3.213838
-0.1868695,0.8110288,3.226249
-0.3941833,0.5618685,3.216809
-0.6010844,0.7162229,3.220405
-0.786082,0.8869725,3.205592
-0.8448617,0.9408578,3.205206
-0.03729875,0.5027286,3.221604
0.1101642,0.3434201,3.254526
0.2797388,0.2046127,3.273398
0.3683613,0.1431049,3.27186
-0.3018331,0.1423282,3.134061
-0.3567538,-0.3922865,3.181721
-0.4043604,-0.7700385,3.229597
-0.4322546,-0.853343,3.20186
-0.1460939,0.1278332,3.151522
-0.0908728,-0.4054351,3.187434
-0.07041796,-0.7876621,3.212967
-0.06508841,-0.8741983,3.18182
-0.2573717,0.206307,2.989389
-0.2552275,0.2665556,3.045625
-0.2416786,0.6166257,3.04244
-0.2234057,0.8073189,3.034349
-0.4351962,0.5609281,3.054035
-0.6573936,0.7282897,3.074763
-0.841213,0.8966612,3.061793
-0.9224725,0.9640759,3.073261
-0.07214371,0.49636,3.048118
0.1067693,0.3249126,3.071849
0.2809755,0.195276,3.085841
0.3494694,0.1573077,3.091234
-0.3386075,0.1289701,2.967904
-0.3968226,-0.3864182,2.993948
-0.4355356,-0.7676109,3.039073
-0.4595436,-0.8481476,3.01501
-0.1828825,0.1177288,2.984266
-0.1223429,-0.3878931,2.995363
-0.09066682,-0.7655979,3.031948
-0.1091612,-0.847948,3.009188
-0.192281,0.2033047,2.9897
-0.1857339,0.2643662,3.047116
-0.1780202,0.6239666,3.049402
-0.1560333,0.8068954,3.035357
-0.365804,0.5646991,3.057427
-0.5860797,0.7302884,3.08208
-0.756068,0.8700982,3.074344
-0.8399417,0.9368664,3.081506
-0.01105498,0.5007679,3.017565
0.176083,0.338778,3.026018
0.3534662,0.2088489,3.000569
0.4384671,0.1476734,2.976559
-0.2731329,0.1279041,2.974151
-0.3217942,-0.3944746,2.994825
-0.3624505,-0.7721416,3.032953
-0.3824605,-0.8465772,2.999622
-0.1174521,0.1180142,2.977736
-0.04720959,-0.3890531,2.989333
0.00076714,-0.7634951,3.021554
-0.001925218,-0.8431575,2.995122
-0.1824995,0.2075094,3.245724
-0.1757059,0.2698893,3.302259
-0.1694993,0.6283029,3.295344
-0.1437104,0.808574,3.284909
-0.3496885,0.5679049,3.303787
-0.5740269,0.7359276,3.32673
-0.791249,0.914516,3.296661
-0.8551084,0.9630821,3.30277
-0.007158207,0.5030527,3.262664
0.1686377,0.3448497,3.263231
0.3558898,0.1920068,3.227885
0.4351382,0.1403838,3.217616
-0.2567005,0.134842,3.230952
-0.3128917,-0.3861347,3.275797
-0.3300573,-0.7567751,3.292361
-0.3463564,-0.8314182,3.265451
-0.113241,0.1249145,3.236283
-0.05218431,-0.3874183,3.254073
-0.04650023,-0.7689552,3.267475
-0.03570244,-0.8418394,3.233443
