B-00010
0.04071968,0.1889831,3.389918
0.04490397,0.2552326,3.438679
0.05761221,0.6162084,3.420309
0.0586333,0.8043005,3.397099
-0.1262944,0.5170158,3.440677
-0.2909667,0.379504,3.528824
-0.224405,0.2097349,3.391959
-0.2088218,0.1652048,3.334133
0.2205161,0.5122296,3.427934
0.3898846,0.3767664,3.524316
0.3444782,0.2031864,3.379795
0.3066451,0.1492751,3.344697
-0.03943372,0.1142713,3.38882
-0.07052728,-0.4320861,3.42168
-0.06773123,-0.7984391,3.436603
-0.08313652,-0.8649223,3.4157
0.1151274,0.1078989,3.375143
0.1399407,-0.4419726,3.412352
0.116105,-0.819875,3.413457
0.1349625,-0.891917,3.360181
0.01730197,0.1841632,3.358081
0.021582,0.2486755,3.4131
0.02240347,0.6113566,3.40092
0.03587491,0.8160497,3.367476
-0.1575736,0.5108044,3.407946
-0.3174053,0.3833194,3.486713
-0.2914963,0.2037127,3.354793
-0.2626517,0.1702817,3.309564
0.1880057,0.5071573,3.386112
0.3401434,0.3878804,3.482487
0.3425041,0.2004565,3.352988
0.3189986,0.1381864,3.320401
-0.06210189,0.1088589,3.351983
-0.08483534,-0.4344981,3.392548
-0.07375006,-0.7967668,3.432687
-0.07916825,-0.8314056,3.358125
0.09381244,0.1049848,3.343207
0.1211247,-0.4428935,3.329276
0.1135558,-0.8153501,3.389531
0.1302998,-0.8803863,3.352171
0.07407012,0.1845872,3.13392
0.08205262,0.2517312,3.183262
0.09592392,0.6157839,3.15885
0.0874279,0.8177896,3.125303
-0.09598599,0.515496,3.188609
-0.2545816,0.3765588,3.269028
-0.1957865,0.2076014,3.138367
-0.1880675,0.1814239,3.071293
0.247798,0.4988614,3.15599
0.4160006,0.3711242,3.243047
0.4017949,0.1828621,3.129171
0.3743922,0.1308694,3.086867
-0.008028829,0.1091519,3.13686
-0.05805907,-0.4319525,3.138154
-0.08730447,-0.8172994,3.161622
-0.1242141,-0.8845731,3.15882
0.1482194,0.1046947,3.119685
0.1620661,-0.4382927,3.141081
0.1412826,-0.8137013,3.153341
0.1445632,-0.8735323,3.115596
0.05434597,0.1850459,3.478698
0.06142937,0.2474031,3.535141
0.06909517,0.6100475,3.532393
0.08076182,0.8104265,3.495203
-0.1158236,0.5163975,3.551938
-0.2702606,0.3791503,3.620598
-0.2195692,0.2169435,3.467891
-0.1996404,0.1815011,3.409312
0.2334255,0.500753,3.517923
0.3948771,0.35995,3.608556
0.3499953,0.1894498,3.470844
0.3347106,0.1436163,3.4184
-0.02535951,0.1081239,3.476399
-0.06029745,-0.4378091,3.51143
-0.07958234,-0.8132217,3.538996
-0.1020423,-0.8738796,3.50245
0.1289044,0.1055857,3.456264
0.1603411,-0.4328022,3.489271
0.1590425,-0.8027226,3.5345
0.1820505,-0.8681141,3.475237
0.08745708,0.1749161,3.445897
0.09453952,0.2395599,3.500965
0.1036121,0.602242,3.486981
0.1051714,0.7947377,3.444428
-0.07881486,0.509011,3.509655
-0.2120347,0.3555882,3.566472
-0.1659602,0.2118534,3.40285
-0.164324,0.1691845,3.34509
0.2628195,0.5005811,3.478877
0.4002777,0.3412169,3.557875
0.4232853,0.1443023,3.481549
0.4106356,0.0693156,3.421041
0.007570228,0.09838708,3.442551
-0.04815233,-0.4446626,3.493304
-0.0790275,-0.8158976,3.538359
-0.1047862,-0.8788725,3.499835
0.1617285,0.09767988,3.42831
0.1866061,-0.4354724,3.463345
0.1713435,-0.8028707,3.515891
0.185669,-0.8704267,3.471838
